ID,Behavior,Start,Stop,Duration
263,freeze,1797.933,1798.467,0.534
263,freeze,1799.467,1799.967,0.5
263,freeze,1806.867,1809.367,2.5
263,freeze,1812.567,1815.7,3.133
263,freeze,1817.667,1820.433,2.766
263,freeze,1821.2,1825.233,4.033
263,freeze,1831.3,1833.467,2.167
263,groom,1834.867,1836.933,2.066
263,freeze,1837.4,1841.767,4.367
263,freeze,1844.9,1845.767,0.867
263,groom,1846.7,1848.567,1.867
263,rear,1851.167,1852.133,0.966
263,freeze,1852.867,1853.567,0.7
263,freeze,1859.933,1869.667,9.734
263,freeze,1872.4,1877.2,4.8
263,freeze,1878.433,1880.367,1.934
263,freeze,1883.733,1890.467,6.734
263,freeze,1894.4,1916.1,21.7
263,freeze,1916.633,1924.467,7.834
263,freeze,1927.8,1952.233,24.433
263,freeze,1953.533,1960.5,6.967
263,stop,1964.067,1964.067,NA
264,start,3138.5,3138.5,NA
264,rear,3148.833,3149.233,0.4
264,groom,3152.333,3152.933,0.6
264,freeze,3153.2,3155.133,1.933
264,groom,3159.367,3159.7,0.333
264,rear,3163.067,3164.233,1.166
264,groom,3167.4,3167.933,0.533
264,freeze,3172.2,3172.6,0.4
264,freeze,3177.967,3178.767,0.8
264,groom,3181.667,3189.067,7.4
264,freeze,3191.8,3192.233,0.433
264,freeze,3195.1,3195.867,0.767
264,freeze,3196.933,3198.767,1.834
264,freeze,3199.367,3199.9,0.533
264,freeze,3207.933,3208.533,0.6
264,freeze,3209.367,3210.8,1.433
264,freeze,3211.467,3212.733,1.266
264,freeze,3213.733,3214.4,0.667
264,freeze,3215.1,3215.667,0.567
264,freeze,3216.533,3217.267,0.734
264,freeze,3217.967,3218.833,0.866
264,freeze,3222.2,3222.867,0.667
264,freeze,3224.033,3224.733,0.7
264,freeze,3225.533,3226.1,0.567
264,freeze,3227.133,3228.233,1.1
264,freeze,3229.067,3229.867,0.8
264,freeze,3230.667,3231.367,0.7
264,rear,3236.367,3237.433,1.066
264,rear,3243.7,3245,1.3
264,rear,3251.633,3253.433,1.8
264,rear,3258.433,3259.933,1.5
264,freeze,3268.133,3268.733,0.6
264,freeze,3269.733,3270.433,0.7
264,freeze,3271.733,3272.2,0.467
264,freeze,3277.9,3279.233,1.333
264,freeze,3281.6,3282.433,0.833
264,freeze,3283.367,3285.067,1.7
264,freeze,3285.933,3287.3,1.367
264,freeze,3289.7,3291.167,1.467
264,freeze,3293.467,3294.667,1.2
264,freeze,3295.4,3297.4,2
264,rear,3298.8,3300.267,1.467
264,freeze,3302.1,3308.1,6
264,groom,3311,3315.167,4.167
264,freeze,3315.7,3316.033,0.333
264,freeze,3316.8,3317.333,0.533
264,groom,3321.1,3321.633,0.533
264,freeze,3322.133,3323.9,1.767
264,rear,3331.7,3332.633,0.933
264,rear,3333.533,3337.667,4.134
264,freeze,3339.333,3341.233,1.9
264,freeze,3341.567,3345.733,4.166
264,freeze,3347.333,3348.5,1.167
264,freeze,3350.667,3354.533,3.866
264,freeze,3356.533,3359.833,3.3
264,freeze,3360.6,3363.833,3.233
264,rear,3368.567,3371.167,2.6
264,freeze,3374.1,3375.433,1.333
264,freeze,3377.833,3378.467,0.634
264,freeze,3379.2,3380.733,1.533
264,freeze,3383.733,3437.967,54.234
264,stop,3438.5,3438.5,NA
265,start,3137.3,3137.3,NA
265,groom,3141.3,3142.833,1.533
265,groom,3151.4,3152.367,0.967
265,freeze,3157.867,3159.033,1.166
265,groom,3161.333,3161.767,0.434
265,groom,3163.933,3168.7,4.767
265,groom,3172.8,3173.267,0.467
265,freeze,3179.133,3179.633,0.5
265,freeze,3184.9,3186.6,1.7
265,freeze,3190.733,3191.133,0.4
265,freeze,3192,3192.733,0.733
265,freeze,3193.133,3194.033,0.9
265,freeze,3194.467,3195.133,0.666
265,freeze,3196.4,3196.733,0.333
265,freeze,3198.567,3200.633,2.066
265,rear,3205.033,3206.133,1.1
265,freeze,3210.7,3212.067,1.367
265,freeze,3213.367,3214.1,0.733
265,freeze,3215.233,3216.033,0.8
